"16,680,864",0,0,0,0,0,"5,316,974",197,21,35,77,154,301,"1,760,757",585,"10,133","2,038","4,076","8,244","20,472",0,0,0,0,0,0,0,0,0,,"761,757,696","112,618,244","161,787,201","117,388,642"
"16,680,864",0,0,0,0,0,"5,316,974",197,21,35,77,154,301,"1,760,757",585,"10,133","2,038","4,076","8,244","20,472",0,0,0,0,0,0,0,0,0,,"761,757,696","112,618,244","161,787,201","117,388,642"
"16,625,952",0,0,0,0,0,"5,298,920",6,15,25,55,110,215,"1,760,588",437,"9,750","1,355","2,710","5,514","16,620",0,0,0,0,0,0,0,0,0,,"759,112,704","112,043,774","161,137,779","116,906,062"
"16,680,864",0,0,0,0,0,"5,317,164",195,16,25,55,110,215,"1,760,756",509,"10,173","2,020","4,040","8,269","20,517",0,0,0,0,0,0,0,0,0,,"761,757,696","112,616,424","161,787,509","117,387,252"
"16,735,968",0,0,0,0,0,"5,335,220",388,26,40,88,176,344,"1,761,004",758,"10,374","2,696","5,392","10,969","24,429",0,0,0,0,0,0,0,0,0,,"764,411,904","113,191,814","162,438,584","117,871,618"
"16,735,968",0,0,0,0,0,"5,335,220",388,26,40,88,176,344,"1,761,004",758,"10,374","2,696","5,392","10,969","24,429",0,0,0,0,0,0,0,0,0,,"764,411,904","113,191,814","162,438,584","117,871,618"
"16,680,864",0,0,0,0,0,"5,317,164",195,16,25,55,110,215,"1,760,756",508,"10,174","2,020","4,040","8,268","20,518",0,0,0,0,0,0,0,0,0,,"761,757,696","112,616,424","161,787,512","117,387,252"
"16,625,952",0,0,0,0,0,"5,298,920",6,15,25,55,110,215,"1,760,588",299,"9,792","1,355","2,710","5,514","16,716",0,0,0,0,0,0,0,0,0,,"759,112,704","112,043,774","161,138,385","116,906,062"
"16,680,864",0,0,0,0,0,"5,316,974",197,21,35,77,154,301,"1,760,757",526,"10,092","2,038","4,076","8,243","20,573",0,0,0,0,0,0,0,0,0,,"761,757,696","112,618,244","161,787,578","117,388,642"
"16,680,864",0,0,0,0,0,"5,316,974",197,21,35,77,154,301,"1,760,757",526,"10,092","2,038","4,076","8,243","20,573",0,0,0,0,0,0,0,0,0,,"761,757,696","112,618,244","161,787,578","117,388,642"
